Player Name,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Opposition Team
T Mishra,1,1,0,4,4,4,9,44.44,0,0,0,1,0,Zimbabwe
T Mishra,1,1,0,6,6,6,16,37.5,0,0,0,1,0,Pakistan
T Mishra,1,1,0,32,32,32,40,80,0,0,0,4,0,Afghanistan
T Mishra,2,2,0,44,22,22,75,58.66,0,0,0,1,0,Netherlands
T Mishra,1,1,0,72,72,72,89,80.89,0,1,0,8,1,Australia
T Mishra,2,2,1,72,70*,72,85,84.7,0,1,0,6,0,Ireland
T Mishra,3,3,2,80,51,80,119,67.22,0,1,0,4,0,Canada
T Mishra,2,2,0,120,61,60,138,86.95,0,2,0,6,0,Scotland
T Munyonga,1,1,0,15,15,15,31,48.38,0,0,0,2,0,India
T Munyonga,3,3,0,34,17,11.33,69,49.27,0,0,0,2,0,Australia
T Munyonga,2,2,1,43,30*,43,34,126.47,0,0,0,4,2,Bangladesh
T Mupariwa,2,1,0,0,0,0,2,0,0,0,1,0,0,Pakistan
T Mupariwa,2,2,1,2,1*,2,11,18.18,0,0,0,0,0,India
T Mupariwa,1,1,0,18,18,18,7,257.14,0,0,0,2,1,Ireland
T Muzarabani,3,3,2,1,1*,1,8,12.5,0,0,1,0,0,Bangladesh
T Muzarabani,2,1,0,2,2,2,8,25,0,0,0,0,0,Afghanistan
T Muzarabani,1,1,0,3,3,3,13,23.07,0,0,0,0,0,Ireland
T Muzarabani,2,2,1,6,5,6,11,54.54,0,0,0,1,0,India
T Natarajan,1,-,-,-,-,-,-,-,-,-,-,-,-,Australia
T Natarajan,1,1,1,0,0*,-,0,-,0,0,0,0,0,England
T Panyangara,1,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
T Panyangara,1,1,0,1,1,1,9,11.11,0,0,0,0,0,Australia
T Panyangara,2,2,1,4,4,4,16,25,0,0,0,1,0,South Africa
T Panyangara,1,1,0,4,4,4,8,50,0,0,0,0,0,West Indies
T Panyangara,2,1,0,6,6,6,6,100,0,0,0,1,0,India
T Panyangara,2,2,0,12,12,6,13,92.3,0,0,1,1,1,Sri Lanka
T Panyangara,3,2,1,13,8*,13,16,81.25,0,0,0,1,0,Ireland
T Panyangara,8,4,4,16,15*,-,15,106.66,0,0,0,2,0,Afghanistan
T Panyangara,10,6,2,22,10,5.5,54,40.74,0,0,1,2,0,Pakistan
T Panyangara,8,8,0,27,8,3.37,65,41.53,0,0,3,4,0,Bangladesh
T Panyangara,4,3,1,44,33,22,55,80,0,0,0,5,1,New Zealand
T Sangha,1,-,-,-,-,-,-,-,-,-,-,-,-,India
T Sangha,1,1,0,0,0,0,3,0,0,0,1,0,0,South Africa
T Shamsi,3,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
T Shamsi,1,-,-,-,-,-,-,-,-,-,-,-,-,New Zealand
T Shamsi,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
T Shamsi,3,1,1,0,0*,-,0,-,0,0,0,0,0,Ireland
T Shamsi,2,1,0,0,0,0,2,0,0,0,1,0,0,West Indies
T Shamsi,8,2,1,0,0*,0,1,0,0,0,1,0,0,Australia
T Shamsi,6,2,1,0,0*,0,2,0,0,0,1,0,0,India
T Shamsi,2,1,1,3,3*,-,5,60,0,0,0,0,0,Bangladesh
T Shamsi,5,1,1,4,4*,-,6,66.66,0,0,0,0,0,Pakistan
T Shamsi,8,2,1,6,5*,6,15,40,0,0,0,1,0,England
T Shamsi,9,1,1,9,9*,-,19,47.36,0,0,0,0,0,Sri Lanka
T Stubbs,1,1,0,6,6,6,10,60,0,0,0,0,0,West Indies
T Taibu,1,1,0,7,7,7,17,41.17,0,0,0,1,0,Australia
T Taibu,1,1,1,13,13*,-,17,76.47,0,0,0,1,0,India
T Taibu,1,1,0,53,53,53,74,71.62,0,1,0,7,0,Kenya
T Taibu,1,1,0,98,98,98,99,98.98,0,1,0,9,0,Canada
T Taibu,4,4,0,98,27,24.5,130,75.38,0,0,0,7,2,Pakistan
T Taibu,5,5,0,102,56,20.4,141,72.34,0,1,1,7,0,West Indies
T Taibu,3,3,1,117,71,58.5,154,75.97,0,1,0,4,1,Sri Lanka
T Taibu,3,3,0,119,78,39.66,136,87.5,0,1,0,10,1,South Africa
T Taibu,3,3,0,125,62,41.66,192,65.1,0,1,0,5,0,Ireland
T Taibu,7,7,0,163,53,23.28,236,69.06,0,2,0,9,2,New Zealand
T Taibu,9,9,1,260,83,32.5,414,62.8,0,3,1,18,3,Bangladesh
T Thushara,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
T Thushara,1,1,0,7,7,7,8,87.5,0,0,0,0,1,Zimbabwe
T Thushara,4,1,0,28,28,28,44,63.63,0,0,0,3,0,India
T van der Gugten,1,-,-,-,-,-,-,-,-,-,-,-,-,South Africa
T van der Gugten,2,1,0,2,2,2,4,50,0,0,0,0,0,Afghanistan
T van der Gugten,2,1,0,2,2,2,2,100,0,0,0,0,0,Canada
T van der Gugten,3,2,0,50,49,25,61,81.96,0,0,0,1,4,Ireland
TA Blundell,1,1,0,4,4,4,3,133.33,0,0,0,1,0,Sri Lanka
TA Blundell,2,2,0,31,22,15.5,35,88.57,0,0,0,4,0,India
TA Blundell,3,3,2,99,68,99,101,98.01,0,1,0,9,1,Bangladesh
TA Blundell,3,3,0,103,65,34.33,129,79.84,0,1,0,13,0,Pakistan
TA Boult,3,-,-,-,-,-,-,-,-,-,-,-,-,Afghanistan
TA Boult,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
TA Boult,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
TA Boult,15,2,1,13,12,13,14,92.85,0,0,0,2,0,Bangladesh
TA Boult,15,9,4,13,4,2.6,23,56.52,0,0,0,1,0,England
TA Boult,13,1,0,13,13,13,6,216.66,0,0,0,0,2,Sri Lanka
TA Boult,11,5,2,24,16,8,28,85.71,0,0,0,2,0,West Indies
TA Boult,14,10,6,26,10*,6.5,39,66.66,0,0,0,2,1,India
TA Boult,12,4,2,26,13,13,16,162.5,0,0,0,3,1,Pakistan
TA Boult,9,4,2,35,21*,17.5,73,47.94,0,0,0,4,1,South Africa
TA Boult,16,15,10,55,16*,11,64,85.93,0,0,2,5,2,Australia
Taijul Islam,1,-,-,-,-,-,-,-,-,-,-,-,-,New Zealand
Taijul Islam,1,-,-,-,-,-,-,-,-,-,-,-,-,West Indies
Taijul Islam,6,3,0,11,6,3.66,18,61.11,0,0,1,1,0,Zimbabwe
Taijul Islam,3,3,0,13,10,4.33,30,43.33,0,0,0,1,0,England
Taijul Islam,3,2,0,21,11,10.5,40,52.5,0,0,0,2,0,Afghanistan
Taijul Islam,2,2,0,23,14,11.5,49,46.93,0,0,0,1,0,Ireland
Taijul Islam,2,2,1,42,39*,42,37,113.51,0,0,0,5,1,Sri Lanka
TAM Siriwardana,2,2,0,22,19,11,30,73.33,0,0,0,0,0,Australia
TAM Siriwardana,3,2,0,24,17,12,21,114.28,0,0,0,0,1,West Indies
TAM Siriwardana,3,3,0,64,30,21.33,71,90.14,0,0,0,5,1,Bangladesh
TAM Siriwardana,5,3,0,117,66,39,118,99.15,0,1,0,12,2,New Zealand
TAM Siriwardana,4,4,0,144,58,36,141,102.12,0,1,0,10,4,India
TAM Siriwardana,10,10,1,145,52*,16.11,144,100.69,0,1,1,12,5,Pakistan
Tamim Iqbal,2,2,0,2,2,1,9,22.22,0,0,1,0,0,Netherlands
Tamim Iqbal,1,1,0,95,95,95,100,95,0,1,0,9,1,Scotland
Tamim Iqbal,9,9,2,239,87*,34.14,318,75.15,0,2,1,31,1,South Africa
Tamim Iqbal,5,5,0,256,95,51.2,301,85.04,0,3,0,23,5,Australia
Tamim Iqbal,9,9,0,317,118,35.22,425,74.58,1,1,0,36,2,Afghanistan
Tamim Iqbal,12,12,2,448,74,44.8,531,84.36,0,4,0,53,3,Ireland
Tamim Iqbal,14,13,0,438,70,33.69,512,85.54,0,5,1,50,5,India
Tamim Iqbal,10,10,1,482,132,53.55,546,88.27,2,3,2,60,6,Pakistan
Tamim Iqbal,18,17,1,571,127,35.68,703,81.22,2,4,2,62,7,Sri Lanka
Tamim Iqbal,16,16,0,549,128,34.31,645,85.11,2,0,1,62,6,England
Tamim Iqbal,21,20,0,518,78,25.9,760,68.15,0,5,2,65,3,New Zealand
Tamim Iqbal,31,31,2,1396,158,48.13,1722,81.06,3,8,2,138,29,Zimbabwe
Tamim Iqbal,28,28,4,1142,130*,47.58,1499,76.18,2,9,1,119,11,West Indies
Tanbir Hayder,2,2,0,5,3,2.5,16,31.25,0,0,0,0,0,New Zealand
Tanveer Ahmed,3,1,1,0,0*,-,1,0,0,0,0,0,0,Scotland
Tanveer Ahmed,2,2,2,2,2*,-,8,25,0,0,0,0,0,P.N.G.
Tanveer Ahmed,1,1,1,2,2*,-,2,100,0,0,0,0,0,U.A.E.
Tanvir Ahmed,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
Tanvir Ahmed,1,1,0,18,18,18,12,150,0,0,0,1,2,West Indies
Tanwir Afzal,1,1,0,0,0,0,1,0,0,0,1,0,0,Pakistan
Tanwir Afzal,1,1,1,12,12*,-,10,120,0,0,0,1,1,India
Tanwir Afzal,1,1,0,15,15,15,16,93.75,0,0,0,0,2,Zimbabwe
Tanwir Afzal,2,2,1,26,22,26,18,144.44,0,0,0,3,1,Afghanistan
Tanwir Afzal,4,4,1,39,20,13,58,67.24,0,0,0,4,0,Scotland
Tanwir Afzal,3,3,0,81,73,27,41,197.56,0,1,1,1,8,U.A.E.
Tanwir Afzal,8,7,0,119,47,17,111,107.2,0,0,1,9,6,P.N.G.
Tanzid Hasan,1,1,0,0,0,0,2,0,0,0,1,0,0,Sri Lanka
Tanzid Hasan,1,1,0,1,1,1,2,50,0,0,0,0,0,England
Tanzid Hasan,1,1,0,5,5,5,13,38.46,0,0,0,1,0,Afghanistan
Tanzid Hasan,1,1,0,12,12,12,17,70.58,0,0,0,1,0,South Africa
Tanzid Hasan,1,1,0,15,15,15,16,93.75,0,0,0,3,0,Netherlands
Tanzid Hasan,4,3,0,37,16,12.33,34,108.82,0,0,0,8,0,New Zealand
Tanzid Hasan,2,2,0,64,51,32,55,116.36,0,1,0,8,3,India
Tanzim Hasan Sakib,1,-,-,-,-,-,-,-,-,-,-,-,-,New Zealand
Tanzim Hasan Sakib,1,1,1,14,14*,-,8,175,0,0,0,1,1,India
Taskin Ahmed,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
Taskin Ahmed,4,1,0,0,0,0,1,0,0,0,1,0,0,Pakistan
Taskin Ahmed,3,1,1,0,0*,-,0,-,0,0,0,0,0,West Indies
Taskin Ahmed,5,2,0,2,1,1,3,66.66,0,0,0,0,0,Zimbabwe
Taskin Ahmed,11,5,0,10,7,2,31,32.25,0,0,2,0,0,Afghanistan
Taskin Ahmed,1,1,0,11,11,11,35,31.42,0,0,0,1,0,Netherlands
Taskin Ahmed,4,2,1,12,11,12,8,150,0,0,0,0,1,Ireland
Taskin Ahmed,9,5,0,15,14,3,35,42.85,0,0,3,1,0,Sri Lanka
Taskin Ahmed,6,4,3,21,9*,21,29,72.41,0,0,0,1,0,South Africa
Taskin Ahmed,7,5,4,29,17*,29,37,78.37,0,0,0,1,2,India
Taskin Ahmed,9,6,1,42,17,8.4,103,40.77,0,0,1,3,2,New Zealand
Taskin Ahmed,7,4,0,51,21,12.75,68,75,0,0,0,5,2,England
Taufeeq Umar,1,1,0,3,3,3,12,25,0,0,0,0,0,West Indies
Taufeeq Umar,2,2,0,54,31,27,105,51.42,0,0,0,4,1,Ireland
TB Sole,1,-,-,-,-,-,-,-,-,-,-,-,-,Hong Kong
TB Sole,1,-,-,-,-,-,-,-,-,-,-,-,-,West Indies
TB Sole,2,2,0,4,3,2,11,36.36,0,0,0,0,0,Oman
TB Sole,1,1,0,4,4,4,5,80,0,0,0,1,0,Zimbabwe
TB Sole,1,1,1,5,5*,-,3,166.66,0,0,0,1,0,P.N.G.
TB Sole,1,1,0,5,5,5,3,166.66,0,0,0,1,0,Sri Lanka
TB Sole,2,1,0,8,8,8,7,114.28,0,0,0,0,0,Afghanistan
TB Sole,1,1,0,20,20,20,14,142.85,0,0,0,4,0,Ireland
TC Bastiampillai,2,2,0,1,1,0.5,19,5.26,0,0,1,0,0,Netherlands
TC Bastiampillai,1,1,0,2,2,2,5,40,0,0,0,0,0,West Indies
TC Bastiampillai,1,1,0,11,11,11,33,33.33,0,0,0,0,1,Scotland
TC Bastiampillai,2,2,0,26,16,13,46,56.52,0,0,0,5,0,Kenya
TC Bastiampillai,2,2,0,51,33,25.5,58,87.93,0,0,0,9,0,Afghanistan
TD Astle,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
TD Astle,3,2,1,5,5,5,3,166.66,0,0,0,1,0,Pakistan
TD Astle,2,1,0,10,10,10,16,62.5,0,0,0,1,0,India
TD Paine,1,1,0,7,7,7,8,87.5,0,0,0,0,0,Bangladesh
TD Paine,1,1,0,9,9,9,24,37.5,0,0,0,1,0,India
TD Paine,2,2,0,40,24,20,67,59.7,0,0,0,5,0,West Indies
TD Paine,1,1,0,81,81,81,122,66.39,0,1,0,5,2,Ireland
TD Paine,15,15,2,306,54,23.53,426,71.83,0,1,0,30,1,England
TF van Woerkom,1,-,-,-,-,-,-,-,-,-,-,-,-,England
TG Gordon,1,1,0,3,3,3,11,27.27,0,0,0,0,0,Kenya
TG Gordon,1,1,0,4,4,4,6,66.66,0,0,0,0,0,Afghanistan
TG Gordon,1,1,0,4,4,4,10,40,0,0,0,0,0,Sri Lanka
TG Gordon,1,1,0,7,7,7,20,35,0,0,0,1,0,Zimbabwe
TG Gordon,1,1,0,9,9,9,12,75,0,0,0,1,0,Pakistan
TG Southee,1,-,-,-,-,-,-,-,-,-,-,-,-,Afghanistan
TG Southee,1,-,-,-,-,-,-,-,-,-,-,-,-,Canada
TG Southee,1,-,-,-,-,-,-,-,-,-,-,-,-,Kenya
TG Southee,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
TG Southee,3,1,0,3,3,3,4,75,0,0,0,0,0,Zimbabwe
TG Southee,12,9,4,33,12*,6.6,33,100,0,0,4,4,1,Bangladesh
TG Southee,16,14,4,51,11,5.1,77,66.23,0,0,2,1,2,Australia
TG Southee,16,8,4,61,18*,15.25,80,76.25,0,0,1,3,2,Sri Lanka
TG Southee,12,8,3,60,17*,12,68,88.23,0,0,0,3,1,West Indies
TG Southee,11,6,2,72,28,18,59,122.03,0,0,0,8,4,South Africa
TG Southee,19,13,4,90,18,10,93,96.77,0,0,0,12,0,England
TG Southee,17,9,5,93,20,23.25,98,94.89,0,0,1,6,2,Pakistan
TG Southee,23,14,6,160,55,20,147,108.84,0,1,3,13,9,India
TGJ Gruijters,1,-,-,-,-,-,-,-,-,-,-,-,-,Canada
TGJ Gruijters,4,4,1,68,32,22.66,116,58.62,0,0,0,5,2,Kenya
TH David,4,4,0,45,35,11.25,53,84.9,0,0,0,3,3,South Africa
TJ Heggelman,1,1,0,1,1,1,5,20,0,0,0,0,0,Kenya
TJ Heggelman,2,2,0,3,2,1.5,17,17.64,0,0,0,0,0,Ireland
TJ Heggelman,2,2,0,23,22,11.5,63,36.5,0,0,0,0,0,Scotland
TJ Murtagh,1,-,-,-,-,-,-,-,-,-,-,-,-,P.N.G.
TJ Murtagh,1,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
TJ Murtagh,2,1,0,2,2,2,3,66.66,0,0,0,0,0,Netherlands
TJ Murtagh,1,1,1,2,2*,-,3,66.66,0,0,0,0,0,New Zealand
TJ Murtagh,2,1,1,5,5*,-,9,55.55,0,0,0,0,0,Bangladesh
TJ Murtagh,3,2,0,8,8,4,14,57.14,0,0,1,1,0,Pakistan
TJ Murtagh,3,3,0,10,10,3.33,22,45.45,0,0,2,2,0,Sri Lanka
TJ Murtagh,1,1,1,13,13*,-,12,108.33,0,0,0,2,0,South Africa
TJ Murtagh,4,3,3,13,10*,-,13,100,0,0,0,1,0,West Indies
TJ Murtagh,3,2,1,17,15,17,23,73.91,0,0,0,2,0,Australia
TJ Murtagh,2,1,1,23,23*,-,19,121.05,0,0,0,2,1,Scotland
TJ Murtagh,4,3,0,25,12,8.33,47,53.19,0,0,0,2,0,England
TJ Murtagh,7,3,2,25,19*,25,25,100,0,0,0,2,0,Zimbabwe
TJ Murtagh,24,15,2,45,15,3.46,108,41.66,0,0,4,3,0,Afghanistan
TJG Pringle,2,2,0,0,0,0,4,0,0,0,2,0,0,Pakistan
TJG Pringle,2,2,0,6,6,3,10,60,0,0,1,0,0,England
TK Curran,3,2,0,0,0,0,3,0,0,0,2,0,0,West Indies
TK Curran,5,1,1,1,1*,-,8,12.5,0,0,0,0,0,Sri Lanka
TK Curran,2,1,0,11,11,11,16,68.75,0,0,0,1,0,India
TK Curran,3,2,1,20,15*,20,27,74.07,0,0,0,1,0,South Africa
TK Curran,5,3,3,24,22*,-,12,200,0,0,0,4,0,New Zealand
TK Curran,3,2,1,60,31,60,45,133.33,0,0,0,7,2,Pakistan
TK Curran,3,2,2,85,47*,-,110,77.27,0,0,0,9,0,Ireland
TK Curran,4,4,1,102,37,34,100,102,0,0,0,7,3,Australia
TK Musakanda,1,1,0,4,4,4,5,80,0,0,0,1,0,Bangladesh
TK Musakanda,4,4,0,55,24,13.75,62,88.7,0,0,1,6,1,Pakistan
TK Musakanda,7,7,1,98,60,16.33,154,63.63,0,1,0,7,2,Afghanistan
TK Musakanda,4,4,0,151,48,37.75,166,90.96,0,0,0,16,2,Sri Lanka
TK Patel,2,2,2,1,1*,-,4,25,0,0,0,0,0,Namibia
TK Patel,1,1,0,1,1,1,7,14.28,0,0,0,0,0,Nepal
TK Patel,1,1,0,16,16,16,40,40,0,0,0,0,0,Oman
TK Patel,3,3,1,54,50*,27,98,55.1,0,1,0,7,0,P.N.G.
TL Best,1,-,-,-,-,-,-,-,-,-,-,-,-,Pakistan
TL Best,1,-,-,-,-,-,-,-,-,-,-,-,-,South Africa
TL Best,3,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
TL Best,2,2,0,1,1,0.5,6,16.66,0,0,1,0,0,Australia
TL Best,2,2,2,3,3*,-,10,30,0,0,0,0,0,India
TL Best,1,1,1,5,5*,-,11,45.45,0,0,0,1,0,Sri Lanka
TL Best,1,1,1,7,7*,-,12,58.33,0,0,0,1,0,England
TL Best,3,2,1,8,5*,8,13,61.53,0,0,0,0,0,New Zealand
TL Chatara,1,-,-,-,-,-,-,-,-,-,-,-,-,Nepal
TL Chatara,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
TL Chatara,5,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
TL Chatara,5,2,1,4,4,4,9,44.44,0,0,0,0,0,Netherlands
TL Chatara,1,1,1,5,5*,-,9,55.55,0,0,0,0,0,Hong Kong
TL Chatara,2,1,1,6,6*,-,5,120,0,0,0,1,0,Australia
TL Chatara,5,5,4,9,4*,9,11,81.81,0,0,0,1,0,Ireland
TL Chatara,7,5,2,9,5,3,33,27.27,0,0,0,0,0,Pakistan
TL Chatara,4,3,1,9,7,4.5,33,27.27,0,0,0,0,0,Scotland
TL Chatara,10,4,3,11,8*,11,25,44,0,0,1,1,0,Sri Lanka
TL Chatara,3,2,0,24,16,12,28,85.71,0,0,0,2,0,West Indies
TL Chatara,6,6,4,25,10*,12.5,55,45.45,0,0,0,3,0,South Africa
TL Chatara,16,11,1,30,11,3,79,37.97,0,0,5,3,0,Afghanistan
TL Chatara,7,6,1,30,23,6,68,44.11,0,0,1,2,1,India
TL Chatara,14,11,6,44,16*,8.8,84,52.38,0,0,2,4,1,Bangladesh
TL Chivanga,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
TL Chivanga,1,1,0,4,4,4,4,100,0,0,0,1,0,India
TL Chivanga,3,3,2,7,6*,7,12,58.33,0,0,0,1,0,Afghanistan
TL Seifert,3,2,0,33,22,16.5,27,122.22,0,0,0,2,1,Sri Lanka
TLW Cooper,3,3,0,25,14,8.33,56,44.64,0,0,0,2,0,South Africa
TLW Cooper,1,1,0,29,29,29,47,61.7,0,0,0,2,0,India
TLW Cooper,2,2,0,37,29,18.5,52,71.15,0,0,0,3,0,Bangladesh
TLW Cooper,1,1,0,39,39,39,58,67.24,0,0,0,5,0,Canada
TLW Cooper,1,1,1,55,55*,-,72,76.38,0,1,0,9,0,West Indies
TLW Cooper,1,1,0,67,67,67,98,68.36,0,1,0,3,0,Kenya
TLW Cooper,2,2,0,75,74,37.5,88,85.22,0,1,0,9,0,Zimbabwe
TLW Cooper,4,4,0,120,47,30,170,70.58,0,0,0,10,0,England
TLW Cooper,6,6,0,162,68,27,190,85.26,0,1,0,22,1,Ireland
TLW Cooper,3,3,0,193,66,64.33,233,82.83,0,3,0,17,4,Pakistan
TLW Cooper,4,3,0,249,101,83,356,69.94,1,2,0,16,2,Afghanistan
TLW Cooper,4,4,1,268,87,89.33,394,68.02,0,3,0,17,1,Scotland
TM Dilshan,1,1,0,0,0,0,1,0,0,0,1,0,0,Afghanistan
TM Dilshan,1,1,0,44,44,44,30,146.66,0,0,0,8,0,Kenya
TM Dilshan,1,1,0,50,50,50,59,84.74,0,1,0,8,0,Canada
TM Dilshan,2,2,0,110,104,55,108,101.85,1,0,0,10,1,Scotland
TM Dilshan,6,5,0,138,59,27.6,115,120,0,1,0,16,4,West Indies
TM Dilshan,4,4,2,390,144,195,344,113.37,2,2,0,46,4,Zimbabwe
TM Dilshan,8,8,3,510,161*,102,491,103.86,3,1,0,61,1,Bangladesh
TM Dilshan,14,14,1,590,115*,45.38,678,87.02,1,3,3,67,2,South Africa
TM Dilshan,26,26,1,756,106,30.24,966,78.26,1,4,0,81,1,Australia
TM Dilshan,26,25,2,818,119*,35.56,1057,77.38,1,5,0,93,1,Pakistan
TM Dilshan,20,20,1,792,108*,41.68,958,82.67,2,4,1,86,6,England
TM Dilshan,23,21,2,1006,116,52.94,1193,84.32,3,6,0,127,4,New Zealand
TM Dilshan,26,26,2,988,160*,41.16,1112,88.84,2,4,2,124,8,India
TM Dowlin,5,5,1,11,8,2.75,37,29.72,0,0,1,1,0,Australia
TM Head,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
TM Head,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
TM Head,1,1,0,1,1,1,2,50,0,0,0,0,0,West Indies
TM Head,8,8,1,208,51*,29.71,219,94.97,0,1,0,25,3,India
TM Head,8,8,1,250,70*,35.71,325,76.92,0,1,0,20,3,Sri Lanka
TM Head,7,6,0,313,109,52.16,316,99.05,1,3,0,29,9,New Zealand
TM Head,12,12,1,306,64,27.81,262,116.79,0,2,1,40,9,South Africa
TM Head,8,8,1,460,128,65.71,411,111.92,2,2,1,43,15,Pakistan
TM Head,13,13,1,635,152,52.91,606,104.78,1,6,0,80,8,England
TM Odoyo,2,2,0,0,0,0,3,0,0,0,2,0,0,Netherlands
TM Odoyo,1,1,0,0,0,0,8,0,0,0,1,0,0,Pakistan
TM Odoyo,1,1,0,2,2,2,6,33.33,0,0,0,0,0,New Zealand
TM Odoyo,1,1,0,14,14,14,29,48.27,0,0,0,2,0,Zimbabwe
TM Odoyo,1,1,0,19,19,19,21,90.47,0,0,0,2,0,Ireland
TM Odoyo,2,2,0,19,17,9.5,44,43.18,0,0,0,1,0,Scotland
TM Odoyo,1,1,0,35,35,35,38,92.1,0,0,0,4,1,Australia
TM Odoyo,4,3,1,61,52*,30.5,65,93.84,0,1,0,6,2,Afghanistan
TM Odoyo,3,3,0,103,51,34.33,159,64.77,0,1,0,6,2,Canada
TMK Mawoyo,1,1,0,0,0,0,10,0,0,0,1,0,0,South Africa
TMK Mawoyo,1,1,0,9,9,9,18,50,0,0,0,2,0,New Zealand
TMK Mawoyo,1,1,0,9,9,9,26,34.61,0,0,0,0,0,West Indies
TMK Mawoyo,2,2,0,16,15,8,50,32,0,0,0,1,0,Australia
TN de Grooth,1,1,0,1,1,1,5,20,0,0,0,0,0,Canada
TN de Grooth,1,1,0,1,1,1,5,20,0,0,0,0,0,West Indies
TN de Grooth,1,1,0,4,4,4,15,26.66,0,0,0,0,0,Bangladesh
TN de Grooth,1,1,0,5,5,5,11,45.45,0,0,0,0,0,India
TN de Grooth,2,2,0,20,12,10,41,48.78,0,0,0,1,0,South Africa
TN de Grooth,3,3,0,24,21,8,68,35.29,0,0,1,2,0,Scotland
TN de Grooth,3,2,0,27,22,13.5,40,67.5,0,0,0,5,0,Afghanistan
TN de Grooth,1,1,0,28,28,28,31,90.32,0,0,0,3,0,England
TN de Grooth,4,4,1,44,22,14.66,91,48.35,0,0,0,3,0,Kenya
Towhid Hridoy,1,1,0,2,2,2,9,22.22,0,0,0,0,0,Pakistan
Towhid Hridoy,4,3,0,35,18,11.66,49,71.42,0,0,0,3,0,New Zealand
Towhid Hridoy,1,1,0,39,39,39,61,63.93,0,0,0,2,0,England
Towhid Hridoy,2,2,0,70,54,35,116,60.34,0,1,0,5,2,India
Towhid Hridoy,5,4,1,89,51,29.66,124,71.77,0,1,1,6,0,Afghanistan
Towhid Hridoy,2,2,0,102,82,51,138,73.91,0,1,0,7,1,Sri Lanka
Towhid Hridoy,6,5,0,249,92,49.8,224,111.16,0,2,0,20,6,Ireland
TP Kamungozi,1,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
TP Kamungozi,2,2,1,1,1,1,4,25,0,0,0,0,0,South Africa
TP Kamungozi,1,1,1,2,2*,-,2,100,0,0,0,0,0,Afghanistan
TP Kamungozi,1,1,1,6,6*,-,9,66.66,0,0,0,1,0,West Indies
TP Kamungozi,5,4,1,18,12*,6,27,66.66,0,0,1,4,0,Bangladesh
TP Ura,1,1,0,29,29,29,27,107.4,0,0,0,4,1,Jersey
TP Ura,1,1,0,36,36,36,38,94.73,0,0,0,5,0,Canada
TP Ura,1,1,0,37,37,37,45,82.22,0,0,0,2,2,West Indies
TP Ura,10,10,0,93,19,9.3,187,49.73,0,0,1,12,1,U.S.A.
TP Ura,7,7,0,106,57,15.14,143,74.12,0,1,1,14,2,Namibia
TP Ura,8,8,0,130,49,16.25,198,65.65,0,0,0,11,3,Hong Kong
TP Ura,6,6,0,149,54,24.83,173,86.12,0,1,0,14,4,Oman
TP Ura,1,1,0,151,151,151,142,106.33,1,0,0,10,6,Ireland
TP Ura,9,9,0,179,47,19.88,226,79.2,0,0,2,14,3,Scotland
TP Ura,9,9,0,191,50,21.22,242,78.92,0,1,0,26,1,Nepal
TP Ura,8,8,1,262,61,37.42,337,77.74,0,3,0,29,3,U.A.E.
TP Visee,1,1,0,3,3,3,10,30,0,0,0,0,0,Scotland
TP Visee,2,2,0,69,41,34.5,56,123.21,0,0,0,12,2,Zimbabwe
TS Chisoro,2,1,0,5,5,5,7,71.42,0,0,0,1,0,Sri Lanka
TS Chisoro,1,1,0,10,10,10,24,41.66,0,0,0,0,0,Scotland
TS Chisoro,5,4,0,13,7,3.25,21,61.9,0,0,1,1,0,Pakistan
TS Chisoro,1,1,0,21,21,21,42,50,0,0,0,3,0,Ireland
TS Chisoro,9,7,4,37,12,12.33,83,44.57,0,0,1,1,1,Afghanistan
TS Chisoro,3,3,2,60,42*,60,57,105.26,0,0,0,3,2,West Indies
TS Kamunhukamwe,1,1,0,0,0,0,1,0,0,0,1,0,0,Ireland
TS Kamunhukamwe,2,2,0,37,34,18.5,49,75.51,0,0,0,3,2,Pakistan
TS Kamunhukamwe,4,4,0,57,51,14.25,89,64.04,0,1,0,6,2,Bangladesh
TS Nethula,2,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
TS Nethula,1,1,0,0,0,0,1,0,0,0,1,0,0,South Africa
